,price,Position,combinedForecast,Profit&Loss,Profit&Loss
1984-05-10,68.48119230769225,0.0,-18.69480582096696,-0.005536330842630277,-0.516326218126586
1984-05-11,68.33119230769226,0.0,-18.822725916551967,-0.005554295541991605,-0.5218805136685776
1984-05-14,68.33119230769226,0.0,-18.980077738644013,-0.005572116560297213,-0.5274526302288748
1984-05-15,68.38119230769226,0.0,-19.055524481608032,-0.005589795060642833,-0.5330424252895176
1984-05-16,68.41119230769226,0.0,-19.170433903297077,-0.0056073321964063005,-0.5386497574859239
1984-05-17,68.35119230769226,0.0,-19.356392371731193,-0.005624729111335491,-0.5442744865972594
1984-05-18,68.47119230769226,0.0,-19.243541762115242,-0.005641986939635246,-0.5499164735368947
1984-05-21,68.49119230769226,0.0,-19.37198067771967,-0.0056591068060531935,-0.5555755803429479
1984-05-22,68.25119230769226,0.0,-19.192553287053173,-0.005676089825965236,-0.5612516701689131
1984-05-23,68.15119230769226,0.0,-19.348373798455626,-0.0056929371054591504,-0.5669446072743722
1984-05-24,67.70119230769227,0.0,-18.681671207962914,-0.005709649741418299,-0.5726542570157905
1984-05-25,67.66119230769226,0.0,-18.84380566404506,-0.005726228821604007,-0.5783804858373945
1984-05-28,,0.0,-18.849513584909456,-0.005742675424736943,-0.5841231612621315
1984-05-29,67.62119230769225,0.0,-18.947873263110317,-0.005758990620577942,-0.5898821518827094
1984-05-30,67.32119230769226,0.0,-18.918989237699662,-0.00577517547000761,-0.595657327352717
1984-05-31,67.49119230769226,0.0,-18.842918606905688,-0.005791231025105925,-0.601448558377823
1984-06-01,67.95119230769227,0.0,-16.73809338103673,-0.0058071583292296225,-0.6072557167070526
1984-06-04,68.33119230769226,0.0,-14.456336174148472,-0.0058229584170904625,-0.613078675124143
1984-06-05,68.29119230769226,0.0,-14.269839021045968,-0.00583863231483106,-0.6189173074389741
1984-06-06,68.16119230769226,0.0,-14.147023866703037,-0.0058541810401011585,-0.6247714884790753
1984-06-07,68.08119230769226,0.0,-14.239142671119128,-0.005869605602132566,-0.6306410940812078
1984-06-08,68.10119230769226,0.0,-14.315946871011715,-0.005884907001813211,-0.636526001083021
1984-06-11,68.04119230769226,0.0,-14.47740731504161,-0.005900086231761081,-0.6424260873147821
1984-06-12,68.11119230769226,0.0,-14.435793692785003,-0.005915144276396611,-0.6483412315911787
1984-06-13,68.36119230769226,0.0,-13.284652238361833,-0.005930082112014623,-0.6542713137031934
1984-06-14,68.44119230769226,0.0,-12.853880412784907,-0.005944900706856271,-0.6602162144100496
1984-06-15,68.51119230769226,0.0,-12.387946360091664,-0.005959601021178651,-0.6661758154312283
1984-06-18,68.61119230769226,0.0,-11.774445450342569,-0.005974184007325745,-0.672149999438554
1984-06-19,68.57119230769226,0.0,-11.34352909279392,-0.005988650609796475,-0.6781386500483505
1984-06-20,68.11119230769226,0.0,-9.67588420056023,-0.00600300176531432,-0.6841416518136648
1984-06-21,,0.0,-9.681501387083001,-0.006017238402894143,-0.690158890216559
1984-06-22,67.81119230769227,0.0,-10.121884033046266,-0.006031361443909922,-0.6961902516604689
1984-06-25,67.87119230769227,0.0,-10.663414782796947,-0.006045371802160804,-0.7022356234626297
1984-06-26,67.93119230769227,0.0,-11.057347783188334,-0.006059270383937387,-0.7082948938465671
1984-06-27,68.05119230769228,0.0,-11.110291414764411,-0.006073058088086336,-0.7143679519346534
1984-06-28,67.89119230769226,0.0,-11.286581979053256,-0.006086735806075216,-0.7204546877407286
1984-06-29,67.84119230769227,0.0,-11.747536297595424,-0.006100304422056446,-0.7265549921627851
1984-07-02,67.89119230769226,0.0,-12.058713715452932,-0.006113764812930245,-0.7326687569757153
1984-07-03,68.02119230769227,0.0,-11.938290586314018,-0.006127117848407471,-0.7387958748241228
1984-07-04,,0.0,-11.944217820870445,-0.006140364391071573,-0.7449362392151944
1984-07-05,68.10119230769227,0.0,-11.536885176350834,-0.006153505296440209,-0.7510897445116346
1984-07-06,68.15119230769227,0.0,-11.437204287692985,-0.006166541413025639,-0.7572562859246602
1984-07-09,68.36119230769228,0.0,-10.453793602071308,-0.006179473582395456,-0.7634357595070557
1984-07-10,68.31119230769227,0.0,-10.136359568231255,-0.0061923026392318725,-0.7696280621462875
1984-07-11,68.30119230769228,0.0,-9.926016940256744,-0.006205029411391116,-0.7758330915576787
1984-07-12,68.51119230769227,0.0,-8.906648504043732,-0.006217654719961718,-0.7820507462776404
1984-07-13,68.72119230769228,0.0,-7.731153169952252,-0.006230179379322465,-0.7882809256569628
1984-07-16,68.58119230769228,0.0,-6.991841502075479,-0.006242604197199908,-0.7945235298541627
1984-07-17,68.50119230769226,0.0,-6.639044264918422,-0.00625492997472521,-0.800778459828888
1984-07-18,68.56119230769227,0.0,-6.2941723574401145,-0.006267157506490428,-0.8070456173353784
1984-07-19,68.64119230769226,0.0,-5.832734166190054,-0.006279287580604365,-0.8133249049159827
1984-07-20,68.63119230769227,0.0,-5.45745720919906,-0.006291320978747406,-0.8196162258947302
1984-07-23,68.66119230769227,0.0,-5.076592448355207,-0.006303258476227147,-0.8259194843709573
1984-07-24,68.87119230769227,0.0,-4.112224779208943,-0.0063151008420315735,-0.8322345852129889
1984-07-25,69.21119230769227,0.0,-2.5073431075858377,-0.006326848838883459,-0.8385614340518723
1984-07-26,69.55119230769228,0.0,-0.8271893914332371,-0.006338503223293324,-0.8448999372751657
1984-07-27,69.42119230769227,0.0,0.27152136691313755,-0.006350064745612172,-0.8512500020207778
1984-07-30,69.28119230769227,0.0,0.9726638130012555,-0.006361534150083448,-0.8576115361708613
1984-07-31,69.35119230769227,0.0,1.7246731962037811,-0.006372912174895329,-0.8639844483457566
1984-08-01,69.48119230769227,0.0,2.595621927647068,-0.006384199552231462,-0.8703686478979881
1984-08-02,69.55119230769228,0.0,3.5099639709392827,-0.0063953970083217015,-0.8767640449063098
1984-08-03,69.81119230769227,0.0,4.550949527834261,-0.0064065052634928454,-0.8831705501698026
1984-08-06,69.52119230769227,0.0,4.536382037145261,-0.006417525032218152,-0.8895880752020208
1984-08-07,69.75119230769226,0.0,5.203864546921018,-0.006428457023166523,-0.8960165322251873
1984-08-08,69.72119230769228,0.0,5.850766398606771,-0.006439301939251796,-0.9024558341644391
1984-08-09,69.75119230769226,0.0,6.513197313227306,-0.00645006047768093,-0.90890589464212
1984-08-10,69.83119230769228,0.0,7.235495334431384,-0.0064607333300022995,-0.9153666279721223
1984-08-13,69.81119230769227,0.0,7.819189983764014,-0.006471321182152767,-0.9218379491542751
1984-08-14,69.89119230769226,0.0,8.508426149922954,-0.006481824714505535,-0.9283197738687806
1984-08-15,69.87119230769227,0.0,9.05490880990343,-0.006492244601915997,-0.9348120184706966
1984-08-16,69.82119230769227,0.0,9.39873318652253,-0.0065025815137688125,-0.9413145999844654
1984-08-17,69.78119230769227,0.0,9.651385851052108,-0.006512836114023202,-0.9478274360984886
1984-08-20,69.68119230769227,0.0,9.530339242664201,-0.0065230090612588,-0.9543504451597474
1984-08-21,69.69119230769228,0.0,9.646484743499549,-0.006533101008720177,-0.9608835461684676
1984-08-22,69.74119230769227,0.0,9.84152945905411,-0.0065431126043619114,-0.9674266587728295
1984-08-23,69.70119230769227,0.0,9.876542155597605,-0.006553044490892779,-0.9739797032637223
1984-08-24,69.72119230769228,0.0,10.010287628802605,-0.006562897305819271,-0.9805426005695416
1984-08-27,69.46119230769227,0.0,8.493073028701684,-0.006572671681489228,-0.9871152722510308
1984-08-28,69.46119230769227,0.0,8.160640606826135,-0.006582368245134695,-0.9936976404961655
1984-08-29,69.43119230769227,0.0,7.783978887846943,-0.006591987618914885,-1.0002896281150804
1984-08-30,69.41119230769227,0.0,7.408745276175323,-0.006601530419958035,-1.0068911585350384
1984-08-31,69.49119230769227,0.0,7.166245588484406,-0.006610997260403817,-1.0135021557954422
1984-09-03,,0.0,7.169136671858096,-0.006620388747444084,-1.0201225445428863
1984-09-04,69.33119230769228,0.0,6.415005633009415,-0.006629705483364612,-1.026752250026251
1984-09-05,69.31119230769228,0.0,5.894374897484653,-0.006638948065585959,-1.0333911980918369
1984-09-06,69.56119230769228,0.0,5.4100796445217245,-0.006648117086703209,-1.04003931517854
1984-09-07,69.74119230769227,0.0,5.671372144906126,-0.006657213134526607,-1.0466965283130667
1984-09-10,69.99119230769227,0.0,6.156435787268048,-0.006666236792120861,-1.0533627651051876
1984-09-11,69.96119230769227,0.0,6.842636716186116,-0.006675188637845109,-1.0600379537430327
1984-09-12,69.81119230769228,0.0,6.811946138627411,-0.006684069245390667,-1.0667220229884233
1984-09-13,70.00119230769228,0.0,7.2123954559774575,-0.006692879183821443,-1.0734149021722448
1984-09-14,70.14119230769228,0.0,7.958810042114987,-0.006701619017610572,-1.0801165211898553
1984-09-17,70.19119230769228,0.0,8.83143115853849,-0.0067102893066792735,-1.0868268104965346
1984-09-18,70.43119230769227,0.0,9.534556437034343,-0.006718890606434602,-1.0935457011029692
1984-09-19,70.77119230769227,0.0,10.116542615018142,-0.006727423467805416,-1.1002731245707746
1984-09-20,70.73119230769227,0.0,11.287557326623478,-0.0067358884372816785,-1.1070090130080563
1984-09-21,70.44119230769228,0.0,10.33521220864905,-0.0067442860569491,-1.1137532990650054
1984-09-24,70.25119230769228,0.0,9.98851046286675,-0.006752616864525995,-1.1205059159295314
1984-09-25,70.20119230769227,0.0,10.035120378392827,-0.006760881393399698,-1.1272667973229311
1984-09-26,70.31119230769228,0.0,10.243122731280474,-0.00676908017266209,-1.1340358774955932
1984-09-27,70.52119230769227,0.0,10.488035255573035,-0.006777213727144904,-1.140813091222738
1984-09-28,70.18119230769227,0.0,9.11597519427663,-0.006785282577454588,-1.1475983738001927
1984-10-01,70.12119230769227,0.0,8.966105963876327,-0.006894374302320205,-1.154492748102513
1984-10-02,70.12119230769227,0.0,8.888495400944183,-0.007003002281599224,-1.1614957503841121
1984-10-03,70.06119230769228,0.0,8.6816178328899,-0.007111156697447774,-1.16860690708156
1984-10-04,70.17119230769228,0.0,8.628441770501464,-0.007218828193159554,-1.1758257352747195
1984-10-05,70.29119230769227,0.0,8.75902256495549,-0.007326007859408845,-1.1831517431341283
1984-10-08,,0.0,8.779206087183066,-0.007432687220857881,-1.1905844303549862
1984-10-09,70.41119230769227,0.0,8.967770667062378,-0.007538858223120393,-1.1981232885781066
1984-10-10,70.43119230769227,0.0,9.431794510289318,-0.007644513220071314,-1.2057678017981779
1984-10-11,70.49119230769227,0.0,9.94759084091846,-0.007749644961495106,-1.213517446759673
1984-10-12,70.54119230769227,0.0,10.519033472016138,-0.007854246581062707,-1.2213716933407357
1984-10-15,70.46119230769227,0.0,10.713611368903374,-0.007958311584630673,-1.2293300049253664
1984-10-16,70.45119230769227,0.0,11.007373987297518,-0.008061833838851618,-1.237391838764218
1984-10-17,70.61119230769226,0.0,11.270457043727857,-0.008164807560091747,-1.2455566463243097
1984-10-18,70.82119230769227,0.0,11.652193522383351,-0.008267227303642377,-1.2538238736279521
1984-10-19,70.82119230769227,0.0,12.470508103094376,-0.008369087953224996,-1.262192961581177
1984-10-22,70.86119230769226,0.0,13.319873997599304,-0.008470384710775658,-1.2706633462919528
1984-10-23,70.96119230769227,0.0,14.209345451886975,-0.008571113086505155,-1.279234459378458
1984-10-24,71.14119230769226,0.0,14.989527645143987,-0.00867126888922809,-1.287905728267686
1984-10-25,70.91119230769227,0.0,13.894536693913029,-0.008770848216953064,-1.296676576484639
1984-10-26,70.57119230769227,0.0,11.630273237042891,-0.008869847447725565,-1.3055464239323646
1984-10-29,70.60119230769227,0.0,11.562357588071688,-0.008968263230722195,-1.3145146871630868
1984-10-30,70.85119230769227,0.0,11.232947403142248,-0.00906609247758361,-1.3235807796406704
1984-10-31,70.84119230769227,0.0,11.539137486359362,-0.009163332353984588,-1.332744111994655
1984-11-01,70.97119230769228,0.0,11.909199555713759,-0.00925998027143371,-1.3420040922660887
1984-11-02,71.06119230769227,0.0,12.492743829533685,-0.009356033879295733,-1.3513601261453845
1984-11-05,71.30119230769228,0.0,12.852973302896546,-0.009451491057033135,-1.3608116172024176
1984-11-06,71.29119230769227,0.0,13.679811004889944,-0.009546349906659257,-1.3703579671090769
1984-11-07,71.13119230769227,0.0,13.515936497074343,-0.009640608745397516,-1.3799985758544744
1984-11-08,71.02119230769227,0.0,13.44296700796981,-0.009734266098544664,-1.389732841953019
1984-11-09,71.14119230769226,0.0,13.7190272796145,-0.009827320692527897,-1.399560162645547
1984-11-12,71.27119230769227,0.0,14.173983147232324,-0.00991977144815448,-1.4094799340937014
1984-11-13,71.02119230769227,0.0,12.994525858352448,-0.010011617474047885,-1.4194915515677493
1984-11-14,70.93119230769227,0.0,12.757163283096276,-0.01010285806026534,-1.4295944096280147
1984-11-15,71.06119230769227,0.0,12.723066415163489,-0.010193492672092574,-1.4397879023001072
1984-11-16,71.04119230769227,0.0,12.82530866793071,-0.01028352094400975,-1.450071423244117
1984-11-19,71.14119230769226,0.0,13.015678372003213,-0.010372942673827712,-1.4604443659179447
1984-11-20,71.36119230769226,0.0,13.059421852191903,-0.010461757816984552,-1.4709061237349292
1984-11-21,71.62119230769227,0.0,13.33039846444367,-0.010549966481005368,-1.4814560902159346
1984-11-22,,0.0,13.344710549197742,-0.010637568920113472,-1.492093659136048
1984-11-23,71.79119230769227,0.0,14.366442958834503,-0.010724565529995678,-1.5028182246660438
1984-11-26,71.79119230769227,0.0,15.618274477380252,-0.010810956842712827,-1.5136291815087566
1984-11-27,71.74119230769227,0.0,16.47305304252085,-0.010896743521755958,-1.5245259250305125
1984-11-28,71.76119230769227,0.0,17.438086891336837,-0.010981926357239491,-1.535507851387752
1984-11-29,71.73119230769227,0.0,18.130611202678626,-0.011066506261232734,-1.5465743576489848
1984-11-30,71.48119230769227,0.0,16.362790843646348,-0.011150484263222848,-1.5577248419122076
1984-12-03,71.58119230769228,0.0,16.54281307150939,-0.01123386150570771,-1.5689587034179153
1984-12-04,71.66119230769227,0.0,16.9337044953348,-0.011316639239913107,-1.5802753426578284
1984-12-05,71.61119230769226,0.0,17.128701445015665,-0.01139881882163385,-1.5916741614794623
1984-12-06,71.43119230769227,0.0,16.097435662700214,-0.011480401707193,-1.6031545631866553
1984-12-07,71.35119230769227,0.0,15.685229509129607,-0.011561389449518567,-1.6147159526361738
1984-12-10,71.47119230769228,0.0,15.404586288273586,-0.011641783694331442,-1.6263577363305053
1984-12-11,71.55119230769228,0.0,15.495889267967799,-0.011721586176445031,-1.6380793225069503
1984-12-12,71.57119230769227,0.0,15.731708742086036,-0.011800798716171235,-1.6498801212231216
1984-12-13,71.40119230769227,0.0,14.757661256013584,-0.011879423215831242,-1.6617595444389528
1984-12-14,71.76119230769227,0.0,12.98456369152988,-0.011957461656367352,-1.6737170060953201
1984-12-17,71.80119230769228,0.0,13.560166615920869,-0.01203491609405516,-1.6857519221893753
1984-12-18,71.97119230769228,0.0,14.049237153240313,-0.012111788657309885,-1.6978637108466852
1984-12-19,71.89119230769226,0.0,14.424642462122025,-0.012188081543588858,-1.710051792390274
1984-12-20,71.80119230769228,0.0,14.534786247392086,-0.012263797016384359,-1.7223155894066584
1984-12-21,71.86119230769226,0.0,14.950772309018497,-0.01233893740230374,-1.7346545268089621
1984-12-24,72.00119230769226,0.0,15.35083597022059,-0.012413505088239463,-1.7470680318972016
1984-12-25,,0.0,15.347204172951272,-0.012487502518620852,-1.7595555344158225
1984-12-26,71.83119230769228,0.0,15.178506772927514,-0.012560932192748453,-1.772116466608571
1984-12-27,71.84119230769227,0.0,15.492998101423066,-0.012633796662208763,-1.7847502632707797
1984-12-28,71.80119230769228,0.0,15.568173275639692,-0.012706098528365573,-1.7974563617991453
1984-12-31,71.68119230769227,0.0,14.921003651813226,-0.012777840439929244,-1.8102342022390745
1985-01-01,,0.0,14.914986896257139,-0.012849025090595712,-1.8230832273296702
1985-01-02,71.66119230769227,0.0,14.261593136198858,-0.012919655216762083,-1.8360028825464323
1985-01-03,71.70119230769227,0.0,14.251802298184403,-0.012989733595307307,-1.8489926161417396
1985-01-04,71.69119230769228,0.0,14.182144828228019,-0.01305926304144367,-1.8620518791831833
1985-01-07,,0.0,14.176758687638022,-0.013128246406633126,-1.8751801255898164
1985-01-08,71.91119230769227,0.0,14.308786468922946,-0.013196686576569139,-1.8883768121663855
1985-01-09,72.06119230769227,0.0,14.714838336736316,-0.013264586469218242,-1.9016413986356038
1985-01-10,72.04119230769227,0.0,15.39657257689483,-0.013331949032926449,-1.9149733476685302
1985-01-11,71.85119230769227,0.0,14.19869344573495,-0.013398777244580717,-1.928372124913111
1985-01-14,71.88119230769227,0.0,14.336988470919616,-0.013465074107832153,-1.941837199020943
1985-01-15,71.99119230769227,0.0,14.467252426299384,-0.013530842651370723,-1.9553680416723138
1985-01-16,71.89119230769226,0.0,14.199523765998382,-0.013596085927259471,-1.9689641275995733
1985-01-17,71.89119230769226,0.0,14.28335426815464,-0.013660807009316933,-1.9826249346088902
1985-01-18,72.02119230769227,0.0,14.251574713340245,-0.013725008991555043,-1.9963499436004453
1985-01-21,72.03119230769227,0.0,14.641615888193224,-0.013788694986664574,-2.01013863858711
1985-01-22,72.16119230769227,0.0,14.90370292910821,-0.013851868124551192,-2.023990506711661
1985-01-23,72.20119230769227,0.0,15.608024115429703,-0.013914531550917708,-2.0379050382625787
1985-01-24,72.38119230769227,0.0,15.849295854964527,-0.013976688425893169,-2.051881726688472
1985-01-25,72.37119230769227,0.0,16.714078164612616,-0.01403834192270681,-2.0659200686111787
1985-01-28,72.30119230769228,0.0,16.956453572930158,-0.014099495226405523,-2.0800195638375842
1985-01-29,72.38119230769227,0.0,17.60582499294445,-0.014160151532613963,-2.094179715370198
1985-01-30,72.36119230769226,0.0,18.140748803020443,-0.014220314046335059,-2.1084000294165333
1985-01-31,72.24119230769227,0.0,17.439576329813125,-0.014279985980793164,-2.1226800153973264
1985-02-01,71.92119230769227,0.0,13.520705212813661,-0.014339170556313174,-2.1370191859536396
1985-02-04,71.93119230769227,0.0,13.029074376182093,-0.014397870999239615,-2.151417056952879
1985-02-05,71.96119230769227,0.0,12.631364538956712,-0.014456090540891253,-2.1658731474937705
1985-02-06,71.80119230769228,0.0,11.42889089357858,-0.014513832416553907,-2.1803869799103244
1985-02-07,71.67119230769227,0.0,10.261716117578542,-0.014571099864504777,-2.194958079774829
1985-02-08,71.68119230769227,0.0,9.44302998555191,-0.014627896125073647,-2.209585975899903
1985-02-11,71.66119230769227,0.0,8.661645008464468,-0.014684224439736049,-2.224270200339639
1985-02-12,71.61119230769226,0.0,7.810086402455563,-0.014740088050236189,-2.239010288389875
1985-02-13,71.69119230769228,0.0,7.133663074836118,-0.01479549019774673,-2.2538057785876218
1985-02-14,71.88119230769227,0.0,6.6692045544681395,-0.014850434122051226,-2.268656212709673
1985-02-15,71.85119230769227,0.0,6.5875741462468005,-0.014904923060763409,-2.2835611357704364
1985-02-18,,0.0,6.582228794660388,-0.014958960248567799,-2.298520096019004
1985-02-19,71.86119230769226,0.0,6.380212306178792,-0.015012548916495838,-2.3135326449355
1985-02-20,71.76119230769227,0.0,5.960894974962719,-0.015065692291221122,-2.328598337226721
1985-02-21,71.68119230769227,0.0,5.404816790087993,-0.015118393594387047,-2.343716730821108
1985-02-22,71.55119230769228,0.0,4.47840544678192,-0.015170656041957109,-2.3588873868630653
1985-02-25,71.63119230769227,0.0,3.9300475006992257,-0.015222482843588736,-2.374109869706654
1985-02-26,71.66119230769227,0.0,3.5798204611818214,-0.01527387720203377,-2.389383746908688
1985-02-27,71.41119230769227,0.0,2.4097923260358876,-0.015324842312561149,-2.404708589221249
1985-02-28,71.31119230769227,0.0,1.3322306320704,-0.01537538136240224,-2.420083970583651
1985-03-01,71.20119230769227,0.0,0.09680479898835852,-0.015425497530217047,-2.4355094681138683
1985-03-04,71.13119230769227,0.0,-1.1998403161173194,-0.015475193985583058,-2.4509846620994513
1985-03-05,71.30119230769228,0.0,-1.7074256718645533,-0.015524473888506307,-2.4665091359879576
1985-03-06,71.18119230769227,0.0,-2.5361796893155875,-0.015573340388947532,-2.482082476376905
1985-03-07,71.16119230769227,0.0,-3.363835500910932,-0.01562179662637364,-2.497704273003279
1985-03-08,71.43119230769227,0.0,-2.839821964908132,-0.01566984572932384,-2.5133741187326026
1985-03-11,71.60119230769227,0.0,-2.320043538145879,-0.015717490814997515,-2.5290916095476
1985-03-12,71.51119230769227,0.0,-2.1622292271796506,-0.015764734988856333,-2.5448563445364565
1985-03-13,71.25119230769226,0.0,-2.4028764765468447,-0.015811581344246317,-2.560667925880703
1985-03-14,71.21119230769227,0.0,-2.8876521308730143,-0.015858032962037694,-2.5765259588427405
1985-03-15,71.35119230769227,0.0,-2.8961749768342826,-0.015904092910275835,-2.5924300517530163
1985-03-18,71.26119230769227,0.0,-3.1756498499989303,-0.01594976424385397,-2.6083798159968703
1985-03-19,71.24119230769227,0.0,-3.4965349501210508,-0.015995050004198763,-2.624374866001069
1985-03-20,71.62119230769227,0.0,-2.344569638384817,-0.01603995321896967,-2.6404148192200387
1985-03-21,71.69119230769228,0.0,-1.7614844117142296,-0.01608447690177295,-2.6564992961218117
1985-03-22,71.60119230769227,0.0,-1.4037186748579011,-0.01612862405189386,-2.6726279201737055
1985-03-25,71.62119230769227,0.0,-1.0553089339509596,-0.016172397654034665,-2.68880031782774
1985-03-26,71.81119230769227,0.0,-0.32614655730432285,-0.016215800678073045,-2.7050161185058132
1985-03-27,71.83119230769228,0.0,0.3375891756681327,-0.01625883607882983,-2.721274954584643
1985-03-28,71.89119230769226,0.0,1.066597960179362,-0.016301506795848297,-2.7375764613804914
1985-03-29,71.93119230769227,0.0,1.8174769239387258,-0.016343815753188107,-2.7539202771336795
1985-04-01,71.83119230769228,0.0,2.2291458861519975,-0.016385765859229462,-2.770306042992909
1985-04-02,71.88119230769227,0.0,2.746624029757058,-0.016427360006486147,-2.786733402999395
